LATITUDE,LONGITUDE,ACCLOC,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,DRIVCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,HOOD_158,HOOD_140
43.680724,-79.382404,At Intersection,Clear,Dark,Dry,Fatal,SMV Other,Passenger,25 to 29,Fatal,,0,0,1,0,0,0,0,Yes,1,1,0,1,0,98.0,98.0
43.703574,-79.452411,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,,1,0,0,0,1,0,0,,0,1,0,0,0,31.0,31.0
43.636405,-79.399623,At Intersection,Clear,"Dawn, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,Major,Inattentive,0,0,1,0,0,0,0,Yes,0,0,0,0,0,163.0,82.0
43.729975,-79.251354,Intersection Related,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,30 to 34,None,Normal,0,0,1,0,0,0,0,,1,1,0,0,0,124.0,124.0
43.671199,-79.423724,Non Intersection,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Driver - Not Hit,unknown,None,,0,1,1,0,0,0,0,,0,0,0,0,0,172.0,93.0
43.696337,-79.395129,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,85 to 89,Major,Medical or Physical Disability,0,0,1,0,0,0,0,,0,0,0,0,1,174.0,104.0
43.650939,-79.43996,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,Major,,0,1,1,0,0,0,0,Yes,0,1,0,0,0,83.0,83.0
43.715605,-79.446506,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,65 to 69,None,Normal,0,0,1,0,0,0,0,Yes,0,1,0,0,0,31.0,31.0
43.741103,-79.319248,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,None,Normal,1,0,1,0,0,0,0,,0,1,0,0,0,43.0,43.0
43.729975,-79.251354,Intersection Related,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,unknown,None,Normal,0,0,1,0,0,0,0,,1,1,0,0,0,124.0,124.0
43.680724,-79.382404,At Intersection,Clear,Dark,Dry,Fatal,SMV Other,Driver,20 to 24,Minor,"Ability Impaired, Alcohol",0,0,1,0,0,0,0,Yes,1,1,0,1,0,98.0,98.0
43.696337,-79.395129,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,70 to 74,None,Normal,0,0,1,0,0,0,0,,0,0,0,0,1,174.0,104.0
43.671199,-79.423724,Non Intersection,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Other,unknown,None,,0,1,1,0,0,0,0,,0,0,0,0,0,172.0,93.0
43.636405,-79.399623,At Intersection,Clear,"Dawn, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,45 to 49,None,Normal,0,0,1,0,0,0,0,Yes,0,0,0,0,0,163.0,82.0
43.715605,-79.446506,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,60 to 64,None,,0,0,1,0,0,0,0,Yes,0,1,0,0,0,31.0,31.0
43.650939,-79.43996,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Passenger,40 to 44,None,,0,1,1,0,0,0,0,Yes,0,1,0,0,0,83.0,83.0
43.741103,-79.319248,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,43.0,43.0
43.647834,-79.377361,At/Near Private Drive,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Truck Driver,25 to 29,None,Normal,1,0,0,0,1,0,0,,0,0,0,0,0,168.0,75.0
43.743109,-79.218875,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,Inattentive,1,0,1,0,0,0,0,,0,1,0,0,0,139.0,139.0
43.680724,-79.382404,At Intersection,Clear,Dark,Dry,Fatal,SMV Other,Passenger,25 to 29,Minor,,0,0,1,0,0,0,0,Yes,1,1,0,1,0,98.0,98.0
43.707946,-79.34135,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,Inattentive,1,0,1,0,0,0,0,,0,1,0,0,0,55.0,55.0
43.743109,-79.218875,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,139.0,139.0
43.715605,-79.446506,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,60 to 64,Minor,,0,0,1,0,0,0,0,Yes,0,1,0,0,0,31.0,31.0
43.629958,-79.425548,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,40 to 44,Major,Had Been Drinking,0,0,1,0,0,0,0,Yes,0,0,0,0,0,163.0,82.0
43.636405,-79.399623,At Intersection,Clear,"Dawn, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,50 to 54,Minor,,0,0,1,0,0,0,0,Yes,0,0,0,0,0,163.0,82.0
43.645293,-79.413158,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,Normal,1,0,0,0,0,1,0,,0,0,0,0,0,162.0,82.0
43.647834,-79.377361,At/Near Private Drive,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,,1,0,0,0,1,0,0,,0,0,0,0,0,168.0,75.0
43.645293,-79.413158,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,,1,0,0,0,0,1,0,,0,0,0,0,0,162.0,82.0
43.783583,-79.255756,At Intersection,Clear,Daylight,Dry,Fatal,SMV Other,Motorcycle Driver,40 to 44,Fatal,Unknown,0,0,1,1,0,0,0,,1,1,0,0,0,128.0,128.0
43.643721,-79.4211,Laneway,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,162.0,82.0
43.707946,-79.34135,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,55.0,55.0
43.680724,-79.382404,At Intersection,Clear,Dark,Dry,Fatal,SMV Other,Passenger,15 to 19,Minor,,0,0,1,0,0,0,0,Yes,1,1,0,1,0,98.0,98.0
43.644461,-79.40652,Non Intersection,Clear,Dusk,Dry,Non-Fatal Injury,Other,Driver,30 to 34,None,Normal,0,0,1,0,0,0,0,Yes,0,0,0,0,0,162.0,82.0
43.743716,-79.219142,Non Intersection,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Driver,65 to 69,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,139.0,139.0
43.629958,-79.425548,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,60 to 64,Minor,Normal,0,0,1,0,0,0,0,Yes,0,0,0,0,0,163.0,82.0
43.715605,-79.446506,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,55 to 59,Major,,0,0,1,0,0,0,0,Yes,0,1,0,0,0,31.0,31.0
43.783583,-79.255756,At Intersection,Clear,Daylight,Dry,Fatal,SMV Other,Driver,20 to 24,None,Normal,0,0,1,1,0,0,0,,1,1,0,0,0,128.0,128.0
43.636099,-79.540073,At Intersection,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,45 to 49,Fatal,,1,0,0,0,0,1,0,,0,1,0,0,0,159.0,14.0
43.715605,-79.446506,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,60 to 64,None,,0,0,1,0,0,0,0,Yes,0,1,0,0,0,31.0,31.0
43.682185,-79.279201,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,80 to 84,None,Inattentive,0,0,1,1,0,0,0,Yes,0,1,0,0,0,122.0,122.0
43.643721,-79.4211,Laneway,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,162.0,82.0
43.743716,-79.219142,Non Intersection,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Driver,50 to 54,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,139.0,139.0
43.644461,-79.40652,Non Intersection,Clear,Dusk,Dry,Non-Fatal Injury,Other,Passenger,35 to 39,Major,,0,0,1,0,0,0,0,Yes,0,0,0,0,0,162.0,82.0
43.629958,-79.425548,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Passenger,50 to 54,Minor,,0,0,1,0,0,0,0,Yes,0,0,0,0,0,163.0,82.0
43.758208,-79.425723,Intersection Related,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,Normal,1,0,1,0,0,0,0,,0,1,0,0,0,38.0,38.0
43.682185,-79.279201,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,55 to 59,Major,Normal,0,0,1,1,0,0,0,Yes,0,1,0,0,0,122.0,122.0
43.726115,-79.318294,Intersection Related,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,65 to 69,None,Unknown,1,0,1,0,0,0,0,,0,0,0,0,0,43.0,43.0
43.636099,-79.540073,At Intersection,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,30 to 34,None,Normal,1,0,0,0,0,1,0,,0,1,0,0,0,159.0,14.0
43.726115,-79.318294,Intersection Related,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,43.0,43.0
43.682185,-79.279201,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,None,Normal,0,0,1,1,0,0,0,Yes,0,1,0,0,0,122.0,122.0
43.643721,-79.4211,Laneway,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Minimal,,1,0,1,0,0,0,0,,0,0,0,0,0,162.0,82.0
43.743716,-79.219142,Non Intersection,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,45 to 49,Fatal,,1,0,1,0,0,0,0,,0,0,0,0,0,139.0,139.0
43.629958,-79.425548,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Passenger,30 to 34,Minor,,0,0,1,0,0,0,0,Yes,0,0,0,0,0,163.0,82.0
43.758208,-79.425723,Intersection Related,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,38.0,38.0
43.715605,-79.446506,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,65 to 69,None,,0,0,1,0,0,0,0,Yes,0,1,0,0,0,31.0,31.0
43.682185,-79.279201,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,50 to 54,None,,0,0,1,1,0,0,0,Yes,0,1,0,0,0,122.0,122.0
43.790312,-79.125896,Non Intersection,Snow,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Other,unknown,None,,1,0,0,0,0,0,0,,0,0,0,0,0,143.0,131.0
43.739031,-79.605426,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Motorcycle Driver,55 to 59,Major,Normal,0,0,1,1,0,0,0,,0,1,0,0,0,1.0,1.0
43.643721,-79.4211,Laneway,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Minimal,,1,0,1,0,0,0,0,,0,0,0,0,0,162.0,82.0
43.666148,-79.352901,Intersection Related,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,70 to 74,None,Normal,0,0,1,1,0,0,0,,0,1,0,0,0,68.0,68.0
43.646285,-79.559978,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,Normal,1,0,1,0,0,0,0,Yes,0,1,0,0,0,158.0,14.0
43.807318,-79.175548,At Intersection,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,143.0,131.0
43.629958,-79.425548,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Passenger,25 to 29,Minor,,0,0,1,0,0,0,0,Yes,0,0,0,0,0,163.0,82.0
43.682185,-79.279201,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,55 to 59,None,,0,0,1,1,0,0,0,Yes,0,1,0,0,0,122.0,122.0
43.790312,-79.125896,Non Intersection,Snow,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,,1,0,0,0,0,0,0,,0,0,0,0,0,143.0,131.0
43.663439,-79.371478,Intersection Related,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,Normal,0,1,1,0,0,0,0,,1,1,0,0,0,73.0,73.0
43.643721,-79.4211,Laneway,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Minimal,,1,0,1,0,0,0,0,,0,0,0,0,0,162.0,82.0
43.663439,-79.371478,Intersection Related,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,45 to 49,Major,,0,1,1,0,0,0,0,,1,1,0,0,0,73.0,73.0
43.739031,-79.605426,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,80 to 84,None,Normal,0,0,1,1,0,0,0,,0,1,0,0,0,1.0,1.0
43.807318,-79.175548,At Intersection,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,143.0,131.0
43.666148,-79.352901,Intersection Related,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Motorcycle Driver,30 to 34,Major,Normal,0,0,1,1,0,0,0,,0,1,0,0,0,68.0,68.0
43.758658,-79.230434,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,45 to 49,None,Inattentive,0,0,1,1,0,0,0,,0,0,0,0,0,141.0,137.0
43.629958,-79.425548,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Passenger,15 to 19,Minor,,0,0,1,0,0,0,0,Yes,0,0,0,0,0,163.0,82.0
43.646285,-79.559978,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,55 to 59,None,,1,0,1,0,0,0,0,Yes,0,1,0,0,0,158.0,14.0
43.669928,-79.431537,Non Intersection,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,172.0,93.0
43.722979,-79.620067,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,25 to 29,None,Normal,0,0,1,0,0,0,0,Yes,0,1,0,0,0,1.0,1.0
43.752776,-79.190738,Intersection Related,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,15 to 19,Major,Normal,0,0,1,0,0,0,0,Yes,1,1,0,0,0,140.0,140.0
43.669928,-79.431537,Non Intersection,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,172.0,93.0
43.753218,-79.53622,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,Minimal,,0,1,1,0,0,0,0,,0,0,0,0,0,22.0,22.0
43.631472,-79.531055,At Intersection,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,Normal,1,0,1,0,0,0,0,,0,1,0,0,0,159.0,14.0
43.646285,-79.559978,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,40 to 44,None,,1,0,1,0,0,0,0,Yes,0,1,0,0,0,158.0,14.0
43.758658,-79.230434,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Motorcycle Driver,55 to 59,Major,Normal,0,0,1,1,0,0,0,,0,0,0,0,0,141.0,137.0
43.664706,-79.437427,,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Driver,35 to 39,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,172.0,93.0
43.752776,-79.190738,Intersection Related,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,15 to 19,Minor,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,140.0,140.0
43.769351,-79.282222,Intersection Related,Rain,"Dusk, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,Normal,1,0,1,0,0,0,0,,0,1,0,0,0,126.0,126.0
43.669928,-79.431537,Non Intersection,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,172.0,93.0
43.722979,-79.620067,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,50 to 54,Major,Normal,0,0,1,0,0,0,0,Yes,0,1,0,0,0,1.0,1.0
43.631472,-79.531055,At Intersection,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,159.0,14.0
43.722979,-79.620067,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,25 to 29,None,,0,0,1,0,0,0,0,Yes,0,1,0,0,0,1.0,1.0
43.726927,-79.291408,At/Near Private Drive,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,None,Inattentive,0,0,1,0,0,0,0,,0,1,0,0,0,120.0,120.0
43.753218,-79.53622,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,30 to 34,Major,Normal,0,1,1,0,0,0,0,,0,0,0,0,0,22.0,22.0
43.664706,-79.437427,,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,90 to 94,Fatal,,1,0,1,0,0,0,0,,0,0,0,0,0,172.0,93.0
43.671034,-79.383151,Intersection Related,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,60 to 64,Minor,Normal,0,0,1,0,0,0,0,Yes,0,1,0,0,0,167.0,75.0
43.769351,-79.282222,Intersection Related,Rain,"Dusk, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,126.0,126.0
43.646285,-79.559978,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Minor,,1,0,1,0,0,0,0,Yes,0,1,0,0,0,158.0,14.0
43.741919,-79.325191,Intersection Related,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,70 to 74,Major,"Ability Impaired, Alcohol Over .08",0,0,1,0,0,0,0,,1,1,0,1,0,149.0,45.0
43.726927,-79.291408,At/Near Private Drive,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,20 to 24,Major,Normal,0,0,1,0,0,0,0,,0,1,0,0,0,120.0,120.0
43.722979,-79.620067,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,15 to 19,None,,0,0,1,0,0,0,0,Yes,0,1,0,0,0,1.0,1.0
43.671034,-79.383151,Intersection Related,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,Major,Normal,0,0,1,0,0,0,0,Yes,0,1,0,0,0,167.0,75.0
43.760321,-79.493961,,Clear,"Dark, artificial",Wet,Fatal,SMV Other,Driver,50 to 54,Minor,"Ability Impaired, Alcohol",0,0,1,0,0,0,0,Yes,0,0,0,1,0,27.0,27.0
43.646285,-79.559978,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,,1,0,1,0,0,0,0,Yes,0,1,0,0,0,158.0,14.0
43.796668,-79.24876,At/Near Private Drive,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,None,Normal,0,0,1,0,0,0,0,Yes,0,1,0,0,0,128.0,128.0
43.741919,-79.325191,Intersection Related,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,Minimal,Normal,0,0,1,0,0,0,0,,1,1,0,1,0,149.0,45.0
43.796668,-79.24876,At/Near Private Drive,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,Major,Normal,0,0,1,0,0,0,0,Yes,0,1,0,0,0,128.0,128.0
43.66318,-79.37305,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,Inattentive,1,0,1,0,0,0,0,,0,1,0,0,0,73.0,73.0
43.741286,-79.303851,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,Normal,1,0,1,0,0,0,0,,0,1,0,0,0,119.0,119.0
43.671034,-79.383151,Intersection Related,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,35 to 39,Major,,0,0,1,0,0,0,0,Yes,0,1,0,0,0,167.0,75.0
43.669036,-79.336017,Non Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,Had Been Drinking,1,0,1,0,0,0,0,,0,0,0,0,0,70.0,70.0
43.760321,-79.493961,,Clear,"Dark, artificial",Wet,Fatal,SMV Other,Passenger,55 to 59,Minor,,0,0,1,0,0,0,0,Yes,0,0,0,1,0,27.0,27.0
43.669036,-79.336017,Non Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,70.0,70.0
43.796702,-79.315723,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,None,Normal,0,0,1,1,0,0,0,,0,1,0,0,0,148.0,117.0
43.744086,-79.300555,At Intersection,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver - Not Hit,unknown,None,,0,0,1,0,0,0,0,,0,0,0,0,0,119.0,119.0
43.649394,-79.420032,Non Intersection,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,unknown,None,Inattentive,0,1,1,0,0,0,0,,0,0,0,0,0,81.0,81.0
43.796668,-79.24876,At/Near Private Drive,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,25 to 29,Minimal,,0,0,1,0,0,0,0,Yes,0,1,0,0,0,128.0,128.0
43.66318,-79.37305,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,73.0,73.0
43.741286,-79.303851,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,119.0,119.0
43.760321,-79.493961,,Clear,"Dark, artificial",Wet,Fatal,SMV Other,Passenger,45 to 49,Fatal,,0,0,1,0,0,0,0,Yes,0,0,0,1,0,27.0,27.0
43.796702,-79.315723,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,40 to 44,Major,Normal,0,0,1,1,0,0,0,,0,1,0,0,0,148.0,117.0
43.705504,-79.442401,At/Near Private Drive,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Angle,Driver,20 to 24,None,Normal,0,0,1,0,0,0,0,Yes,0,0,0,0,0,31.0,31.0
43.649394,-79.420032,Non Intersection,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,,0,1,1,0,0,0,0,,0,0,0,0,0,81.0,81.0
43.750331,-79.244403,Non Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,,1,0,1,0,0,0,0,,0,0,0,1,0,157.0,127.0
43.744086,-79.300555,At Intersection,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,Major,Normal,0,0,1,0,0,0,0,,0,0,0,0,0,119.0,119.0
43.797198,-79.294345,Non Intersection,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Approaching,Driver,30 to 34,Major,Inattentive,0,0,1,0,0,0,0,,0,0,0,0,0,148.0,117.0
43.60229,-79.49792,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,None,Normal,0,0,1,1,0,0,0,Yes,0,0,0,0,0,18.0,18.0
43.651473,-79.367008,Intersection Related,Freezing Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,,1,0,1,0,0,0,0,,0,0,0,0,0,73.0,73.0
43.622859,-79.481197,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,161.0,17.0
43.735991,-79.25098,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,Normal,1,0,1,0,0,0,0,Yes,0,0,0,0,0,124.0,124.0
43.705504,-79.442401,At/Near Private Drive,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Angle,Driver,70 to 74,Minimal,Normal,0,0,1,0,0,0,0,Yes,0,0,0,0,0,31.0,31.0
43.750331,-79.244403,Non Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,"Ability Impaired, Alcohol Over .08",1,0,1,0,0,0,0,,0,0,0,1,0,157.0,127.0
43.689658,-79.477168,Non Intersection,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,None,Unknown,1,0,0,0,0,0,0,,0,0,0,0,0,110.0,110.0
43.60229,-79.49792,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,40 to 44,None,Normal,0,0,1,1,0,0,0,Yes,0,0,0,0,0,18.0,18.0
43.651473,-79.367008,Intersection Related,Freezing Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Driver,60 to 64,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,73.0,73.0
43.810794,-79.236697,Non Intersection,Rain,"Dark, artificial",Wet,Non-Fatal Injury,SMV Unattended Vehicle,Driver,50 to 54,None,Inattentive,0,0,1,0,1,0,0,Yes,1,1,0,0,0,145.0,132.0
43.689658,-79.477168,Non Intersection,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,,1,0,0,0,0,0,0,,0,0,0,0,0,110.0,110.0
